0,5,8,7,8,6,7,6,8,5,5,6
2,6,5,5,4,5,4,6,3,3,4,4
7,8,8,6,8,6,9,5,5,6,6,6
3,5,4,5,4,6,3,3,4,4,4,4
3,4,5,3,5,3,3,3,3,3,3,5
2,5,3,5,3,3,3,3,3,4,6,6
2,3,4,2,2,3,2,2,3,4,4,2
4,8,5,5,6,6,6,6,9,9,5,6
