0,7,5,5,7,7,9,6,6,8,6,7
3,4,4,5,5,6,4,4,6,5,5,5
3,5,7,8,9,6,6,9,7,7,7,4
1,5,5,6,4,4,6,4,4,4,3,3
2,4,6,3,3,5,4,4,4,2,3,4
3,6,4,3,6,4,4,4,2,3,4,4
2,3,3,4,3,3,3,2,2,3,3,3
4,6,9,7,7,7,5,6,7,6,6,7
