0,6,6,7,5,7,7,7,8,8,7,4
3,4,5,4,5,5,5,6,6,5,3,4
4,8,5,7,7,7,9,8,8,4,6,2
3,3,5,5,5,6,6,5,2,4,1,6
1,4,4,4,5,5,5,2,4,1,5,4
2,4,5,6,5,5,2,4,1,6,5,3
1,3,4,4,3,2,3,1,4,3,2,4
6,9,8,8,4,7,3,9,8,6,9,9
