0,5,7,7,7,8,6,7,6,7,7,7
2,5,5,5,6,4,5,5,5,5,5,6
6,8,8,9,6,7,7,8,8,8,9,8
3,5,6,4,5,4,5,5,5,6,5,1
3,5,3,4,4,5,4,4,5,5,1,4
4,4,4,4,5,5,5,6,5,1,5,2
1,3,3,3,3,3,4,4,1,3,2,2
5,7,8,8,8,9,8,3,7,5,5,9
