0,6,7,7,7,6,7,7,7,8,4,7
2,5,5,5,5,5,5,5,6,3,5,5
5,8,7,7,7,7,8,8,4,7,7,8
3,5,4,5,5,5,6,2,5,4,5,4
2,4,4,4,4,5,2,4,4,5,3,3
2,4,4,5,5,2,5,4,5,4,3,5
1,3,3,4,2,3,3,4,3,2,4,2
5,8,8,4,7,7,8,6,5,8,4,5
