0,8,7,6,7,6,8,7,8,7,8,7
4,5,4,5,4,6,5,6,5,6,5,4
5,6,8,6,8,7,9,8,9,7,5,7
2,5,4,5,5,6,5,6,5,3,4,4
3,3,5,4,5,5,5,4,3,4,3,4
1,5,4,6,5,6,4,3,4,3,4,5
2,3,4,3,4,3,2,3,3,3,4,3
5,9,8,9,7,5,7,6,7,8,7,7
