i1 i2 i0 a
0 0 8 3
0 1 8 1
0 2 8 1
0 3 8 1
0 4 8 1
0 5 8 3
0 6 8 3
0 7 8 3
0 8 8 3
0 9 8 3
1 0 8 2
1 1 8 0
1 2 8 0
1 3 8 0
1 4 8 0
1 5 8 0
2 0 8 3
2 1 8 0
2 2 8 0
2 3 8 0
2 4 8 0
2 5 8 0
2 6 8 0
3 0 8 3
3 2 8 0
3 3 8 0
3 4 8 0
3 5 8 0
3 6 8 0
3 7 8 0
3 8 8 0
4 0 8 3
4 3 8 1
4 4 8 0
4 5 8 0
4 6 8 3
4 7 8 3
4 8 8 3
4 9 8 3
