0,7,6,7,6,7,6,6,7,6,6,8
3,4,5,4,5,5,4,5,5,5,6,4
4,7,6,7,7,6,8,7,6,9,6,5
3,4,5,4,4,5,4,4,6,4,3,4
1,4,4,3,5,4,4,5,3,3,3,5
3,4,4,5,4,4,6,3,3,3,5,6
1,3,3,3,3,4,3,2,3,4,4,3
4,8,7,7,9,6,5,6,8,9,7,9
