0,6,8,9,8,6,6,7,7,7,7,6
2,6,6,5,4,4,5,5,5,5,4,5
6,10,8,6,6,7,7,7,7,6,8,3
5,5,4,4,5,5,5,5,4,5,2,3
3,3,3,4,4,4,4,4,4,1,3,5
2,4,4,5,4,4,4,5,1,3,5,6
1,3,3,3,3,3,3,1,2,3,4,1
5,8,7,7,7,8,3,6,8,9,3,6
