0,8,6,7,7,6,7,8,8,7,6,7
4,4,5,5,5,5,5,5,5,5,5,3
4,7,7,7,7,8,8,8,6,8,4,7
3,5,4,5,5,5,5,4,5,2,4,5
2,4,4,5,5,4,4,4,2,4,5,4
2,4,5,5,5,4,5,2,4,5,5,2
1,4,4,3,3,3,2,3,3,3,2,3
6,8,8,7,8,4,7,8,7,4,7,7
