0,6,7,6,7,7,6,6,8,7,7,7
3,5,4,5,5,4,5,5,5,5,5,4
5,6,8,7,6,7,8,8,8,8,6,8
2,5,5,4,4,5,5,5,5,4,5,4
2,4,3,4,5,5,4,4,3,5,4,4
2,3,4,5,5,5,5,3,5,4,4,3
1,3,4,3,3,3,3,4,3,3,2,4
5,8,8,8,8,6,8,7,7,5,9,8
